scorer,,,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir,Anir
labeled-data,J1-564,img18181.png,280.78443670184674,243.7235860856169,285.1293447744406,205.92288585405026,258.62540553161807,216.7851560355349,297.29508737770345,227.21293540976018,251.67355261546788,197.6675605161219,285.1293447744406,194.62612486530622,305.55041271563175,179.8534374184871,417.21455018129404,186.37079952737787
labeled-data,J1-564,img18375.png,323.799026620526,195.06061567256563,299.90203222125973,186.80529033463728,314.2402288608195,211.13677554116288,285.5638355817,185.5018179128591,306.41939433015057,229.8198802533165,272.5291113639184,217.2196468427943,310.329811595485,181.15690984026526,397.6624638546217,196.36408809434374
labeled-data,J1-564,img18421.png,326.4059714640823,211.57126634842228,307.72286675192873,189.41223517819355,312.0677748245226,218.08862845731306,296.42610576318464,185.0673271055997,295.5571241486659,237.64071478398546,272.5291113639184,212.44024796294104,309.89532078822566,185.5018179128591,398.53144546914046,198.53654213064067
labeled-data,J1-564,img18587.png,279.915455087328,283.69674035348044,284.26036315992184,237.64071478398546,255.58396988080233,243.7235860856169,297.29508737770345,228.51640783153834,248.1976261573928,202.44695939597517,281.6534183163655,208.0953398903472,304.24694029385364,180.2879282257465,413.73862372321895,188.10876275641544
labeled-data,J1-564,img18650.png,294.6881425341471,260.23423676147354,293.81916091962836,224.1714997589445,266.0117492550276,243.7235860856169,302.50897706481607,217.2196468427943,246.02517212109586,204.18492262501275,273.3980929784372,205.0539042395315,298.1640689922222,186.37079952737787,391.14510174573087,158.56338786277718
labeled-data,J1-564,img18721.png,272.5291113639184,263.2756724122893,289.90874365429386,230.68886186783527,258.19091472435866,235.46826074768853,302.50897706481607,221.1300641081288,246.89415373561462,203.75043181775334,279.915455087328,203.31594101049393,296.86059657044405,181.5914006475246,412.8696421087002,172.03260288781814
labeled-data,J1-564,img19024.png,222.99715933634837,264.5791448340674,248.63211696465214,252.4134022308046,222.56266852908897,239.37867801302303,277.30851024377165,241.55113204931996,230.38350305975797,219.39210087909123,263.8392952187307,213.3092295774598,232.99044790331425,202.01246858871576,313.8057380535601,168.9911672370024
labeled-data,J6-491,img01803.png,815.887016958183,822.7117411882394,820.7572256872975,855.6436287851083,846.7316722425743,841.9606614033106,829.1061549372079,873.9648901946339,862.9657013396222,839.4095996880602,865.5167630548726,868.6308520627467,870.5083893039011,897.3477028727734,771.4701743656606,898.7574995266986
labeled-data,J6-491,img02853.png,739.7497496523451,839.8984892253242,770.7652760386981,856.1111507454633,768.6505810578103,828.9725651574045,791.2073275206125,859.2831932167948,780.633852616174,811.7025561468216,809.1822348581579,836.7264467539927,838.0830662636231,825.4480735225917,791.2073275206125,899.4623978536612
labeled-data,J6-491,img03705.png,762.3064961151472,811.7025561468216,775.6995643274361,838.1362434079177,796.4940649728317,812.4074544737841,794.379369991944,859.6356423802761,812.3542773294895,812.4074544737841,844.074702042805,845.1852266775435,807.4199890407515,898.7574995266986,,
labeled-data,J6-491,img04591.png,813.7640739834146,804.3011237137147,817.6410147817087,837.4313450809552,842.3124562253986,820.1613360703724,814.8214214738584,850.1195149662814,853.9432786202808,818.7515394164473,848.6565411680616,851.5293116202066,844.074702042805,881.1350413526344,750.675673720265,880.4301430256718
labeled-data,J6-491,img05246.png,810.592031512083,802.1864287328269,814.4689723103771,830.7348109748111,839.1404137540669,817.6941919260037,813.059175656452,848.004819985394,847.9516428410991,818.7515394164475,845.48449869673,853.2915574376132,846.8942953506552,883.2497363335224,743.2742412871579,886.4217788048538
labeled-data,J6-491,img05673.png,807.4199890407515,801.4815304058645,810.9444806755644,833.2019551191801,837.0257187731793,820.1613360703726,810.5920315120829,855.7587015819822,847.5991936776177,824.390726032148,845.1320495332487,857.8733965628699,847.2467445141365,883.9546346604849,745.7413854315269,888.1840246222603
labeled-data,J6-491,img05771.png,822.9277522339279,796.8996912806078,817.2885656182274,824.390726032148,845.1320495332487,822.6284802147416,807.0675398772702,840.2509383888057,855.0006261107246,827.9152176669609,840.1977612445107,855.4062524185009,847.5991936776177,883.9546346604849,746.0938345950082,888.1840246222603
labeled-data,J6-491,img06722.png,348.98863715333147,693.3073874259055,327.1367890174919,723.6180154852958,351.8082304611817,730.6669987549215,313.7437208052031,744.0600669672102,357.79986624036354,759.2153809969054,333.83332312363626,792.3456023641461,337.35781475844914,830.4101120201246,439.5680721680213,875.1711557822478
labeled-data,J6-491,img06820.png,733.8631344307876,403.2417473925989,716.5931254202046,421.92155305710685,743.3792618447821,431.08523130762023,702.1427097174721,437.78176541376456,739.5023210464881,456.8140202417539,709.5441421505791,486.4197499741817,695.4461756113277,539.9920228233367,634.824919492547,656.6526959356414
labeled-data,J6-491,img06984.png,769.8129491058785,252.3935161785045,794.131941386087,264.7292369003494,803.2956196366003,240.41024462014087,805.410314617488,291.16292416144563,822.6803236280709,240.4102446201409,833.958696859472,278.82720343960074,847.704214235242,318.6539589129858,834.3111460229533,442.36361529491614
labeled-data,J6-491,img07148.png,205.83619122756824,643.5341626527006,204.96720961304948,603.5610083848371,178.0287795629675,615.7267509880999,210.1810993001621,584.0089220581647,161.9526196943702,570.5397070331237,183.24266925008013,546.6427126338575,178.0287795629675,492.33136172643424,172.38039906859547,388.0535679841815
labeled-data,J6-491,img07804.png,175.69951122020504,444.2256220373496,204.95279178915152,442.11092705646195,187.33033361508737,414.9723414684031,227.50953825195367,445.987867854756,202.13319848130126,401.57927325611433,238.08301315639218,410.03805317966516,276.8524211393333,385.014162572494,401.61942501170756,408.2758073622587
labeled-data,J6-491,img07902.png,209.88708007788952,455.8564444322319,223.98504661714085,430.48010466157956,194.02686772123175,426.60316386328543,243.36975060861138,429.775206334617,203.19054597174514,388.18620504382557,237.73056399291087,399.1121291117454,274.38527699496433,379.02252679331224,376.9479835680178,406.51356154485234
labeled-data,J6-491,img08132.png,200.37095266389488,433.6521471329111,221.87035163625316,416.38213812232823,192.96952023078794,407.21845987181484,246.89424224342426,417.79193477625336,208.12483426048308,377.61273013938705,237.37811482942962,397.34988329433895,271.21323452363276,378.670077629831,385.40676349156854,374.0882385045743
labeled-data,J6-491,img08296.png,182.74849448983068,447.04521534519984,201.78074931782,428.7178588441732,176.4044095471676,413.21009565099666,223.2801482901783,432.94724880594856,193.6744185577505,393.4729424960448,230.68158072328524,397.70233245782026,275.79507364888946,377.61273013938705,382.5871701837183,372.32599268716785
labeled-data,J6-491,img08329.png,240.19770813727988,449.86480865305015,232.79627570417293,426.2507146998042,212.70667338573978,447.04521534519984,256.05792049393756,429.775206334617,199.66605433693232,389.24355253426944,240.55015730076113,399.1121291117454,278.2622177932584,377.61273013938705,390.69350094378774,343.42516128170263
labeled-data,J6-491,img08525.png,206.3625884430767,440.3486812390555,239.140360646836,404.7513157274459,203.8954442987077,394.88273914997,250.06628471475577,410.3905023431464,220.46055498232798,363.16231443665447,245.48444558949913,383.9568150820502,278.2622177932584,367.74415356191116,388.5788059629001,369.85884854279885
labeled-data,J6-491,img08591.png,221.87035163625316,432.94724880594856,241.2550556277237,392.76804416908226,209.88708007788952,392.0631458421197,255.70547133045633,405.8086632178897,219.05075832840285,359.2853736383604,250.77118304171833,379.3749759567935,273.3279295045205,365.9819077445047,388.2263567994188,363.8672127636171
labeled-data,J6-491,img08722.png,219.05075832840285,428.01296051721056,229.2717840693601,406.8660107083336,201.07585099085745,402.6366207465582,251.47608136868095,411.09540067010903,216.2311650205526,361.40006861924803,242.31240311816757,383.2519167550876,272.9754803410392,365.2770094175422,385.05431432808723,352.2363903687347
labeled-data,J6-491,img08919.png,216.2311650205526,443.16827454690576,239.84525897379856,407.21845987181484,208.12483426048308,401.57927325611433,255.00057300349377,411.4478498335903,223.98504661714085,354.7035345131037,246.89424224342426,384.66171340901275,276.14752281237077,366.68680607146734,371.30879695231727,356.46578033051014
labeled-data,J6-491,img09148.png,291.302836842066,382.89946759160637,278.2622177932584,378.3176284663497,284.2538535724402,403.6939682370021,266.2789462348949,364.9245602540609,262.0495562731194,420.6115280841036,240.55015730076113,388.18620504382557,277.5573194662959,365.2770094175422,377.6528818949803,342.0153646277775
labeled-data,J6-491,img09247.png,223.63259745365954,446.6927661817186,228.56688574239755,410.7429515066277,204.60034262567027,411.09540067010903,247.95158973386808,412.50519732403416,208.82973258744565,367.39170439842985,239.4928098103173,381.48967093768124,276.14752281237077,367.0392552349486,381.17737352979316,336.0237288485957
labeled-data,J6-491,img09345.png,264.51670041748844,356.46578033051014,269.4509887062263,375.8504843219807,284.95875189940284,393.4729424960448,252.88587802260608,363.16231443665447,266.9838445618574,414.6198923049218,235.61586901202318,389.948450861232,282.4916077550339,363.5147636001358,384.3494160011247,333.2041355407454
labeled-data,J6-491,img09378.png,286.01609938984666,384.66171340901275,269.4509887062263,388.18620504382557,275.79507364888946,411.4478498335903,249.3613863877932,370.5637468697614,261.6971071096382,419.9066297571411,234.20607235809806,391.0057983516758,271.9181328505954,366.33435690798603,383.2920685106808,340.9580171373336
labeled-data,J6-491,img09443.png,234.20607235809806,441.053579566018,235.26341984854187,407.21845987181484,206.71503760655796,409.3331548527026,252.18097969564352,406.161112381371,201.78074931782,369.5063993793176,237.73056399291087,378.3176284663497,268.0411920523012,362.10496694621065,362.4975678652851,370.5637468697614
labeled-data,J6-491,img09607.png,234.91097068506062,439.29133374861163,237.0256656659483,407.57090903529615,207.77238509700183,409.3331548527026,253.59077634956864,409.3331548527026,201.4283001543387,373.3833401776117,234.5585215215793,380.7847726107186,266.2789462348949,359.9902719653229,376.24308524105516,343.7776104451839
labeled-data,J6-491,img09739.png,329.7197956615257,700.1037362365506,324.7855073727878,662.0392265805721,294.8273284768787,676.842091446786,326.90020235367547,632.081047684663,281.4342602645899,651.4657516761336,288.1307943707343,620.802674453262,276.49997197585196,580.2710206529143,321.26101573797496,473.83137328156675
labeled-data,J6-491,img09837.png,394.5704417420818,663.0965740710158,358.97307623047226,653.5804466570211,360.73532204787864,686.7106680242617,351.92409296084656,642.30207342562,351.92409296084656,692.7023038034436,326.54775319019416,669.0882098501977,298.35182011169155,654.6377941474651,288.4832435342156,568.640198258032
labeled-data,J6-491,img10296.png,381.52982269327435,660.6294299266468,359.6779745574348,652.8755483300586,357.56327957654713,680.0141339181174,359.3255253939535,640.1873784447324,345.93245718166474,687.7680155147056,325.8428548632316,667.3259640327913,301.1714134195418,649.3510566952458,266.27894623489476,558.7716216805561
labeled-data,J6-491,img10493.png,380.8249243663118,653.5804466570211,354.39123710521557,659.572082436203,359.6779745574348,685.6533205338179,345.2275588547022,642.6545225891014,345.2275588547022,695.8743462747751,319.4987699205685,668.7357606867165,289.89304018814073,656.4000399648714,260.63975961919425,574.6318340372138
labeled-data,J6-491,img10657.png,384.7018651646059,653.5804466570211,356.15348292262195,649.703505858727,361.7926695383225,676.1371931198233,343.1128638738145,639.1300309542885,349.1044996529963,693.0547529669249,324.7855073727878,669.440659013679,293.0650826594723,668.0308623597539,233.85362319461674,592.6067413747594
labeled-data,J6-491,img10821.png,355.8010337591407,723.7178301897965,368.84165280794815,701.8659820539569,342.0555163833707,709.9723128140264,369.19410197142946,669.7931081771602,325.49040569975034,701.865982053957,327.2526515171568,669.7931081771603,292.0077351690284,658.8671841092405,219.7556566553654,606.7047079140107
labeled-data,J6-491,img10853.png,372.7185936062423,736.4060000751227,365.31716117313533,700.808634563513,342.4079655468519,716.3163977566895,367.78430531750433,675.7847439563419,327.95754984411934,705.0380245252886,327.60510068063803,667.6784131962726,297.646921784729,652.5230991665774,212.70667338573975,601.0655212983102
labeled-data,J6-491,img10952.png,394.9228909055631,706.4478211792136,366.0220595000979,697.2841429287002,361.08777121135995,725.4800760072029,358.97307623047226,680.7190322450799,343.1128638738145,726.5374234976467,330.07224482500703,699.0463887461068,304.3434558908733,670.4980065041228,282.8440569185151,567.5828507675882
labeled-data,J6-491,img10985.png,295.53222680384124,663.4490232344972,318.0889732666434,664.1539215614598,342.4079655468519,650.0559550222083,310.33509167005514,676.842091446786,358.2681779035097,671.9078031580478,331.48204147893216,697.2841429287002,297.2944726212477,659.2196332727217,274.3852769949643,570.0499949119571
labeled-data,J6-491,img11116.png,386.4641109820123,670.4980065041227,358.97307623047226,683.8910747164115,370.95634778883584,709.2674144870639,344.5226605277396,666.2686165423473,358.62062706699095,719.8408893915024,326.90020235367547,704.6855753618073,309.9826425065739,669.440659013679,310.68754083353645,557.3618250266309
labeled-data,J6-491,img11148.png,382.9396193471995,692.3498546399622,357.9157287400284,691.997405476481,361.7926695383225,718.4310927375772,357.2108304130658,678.9567864276736,339.58837223900167,727.5947709880905,326.9002023536755,701.513532890476,309.2777441796113,672.2602523215296,310.68754083353645,555.9520283727061
labeled-data,J6-491,img11247.png,349.4569488164776,652.1706500030964,340.64571972944555,662.7441249075349,367.78430531750433,674.022498138936,327.6051006806381,670.1455573406419,363.9073645192102,702.9233295444012,330.07224482500703,709.2674144870643,317.38407493968083,669.4406590136794,317.73652410316214,555.2471300457436
labeled-data,J6-491,img11935.png,379.0626785489054,686.7106680242621,352.2765421243279,689.8827104955938,364.2598136826915,713.849253612321,360.03042372091613,673.3175998119734,354.7436862686969,721.6031352089092,328.30999900760065,707.5051686696579,313.15468497790545,677.5469897737488,313.15468497790545,565.1157066232195
labeled-data,J6-491,img12099.png,383.6445176741621,689.8827104955938,356.153482922622,686.0057696972996,357.91572874002844,714.9066011027649,367.07940699054177,673.6700489754546,348.0471521625525,721.9555843723905,324.0806090458252,697.6365920921819,303.6385575639108,674.3749473024172,303.99100672739206,573.222037383289
labeled-data,J6-491,img12231.png,388.93125512638136,702.2184312174386,366.3745086635792,691.9974054764814,372.366144442761,718.0786435740963,371.30879695231715,676.8420914467863,359.32552539395357,725.4800760072033,336.41632976767016,699.0463887461071,308.92529501613006,674.022498138936,299.7616167656167,570.4024440754388
labeled-data,J6-491,img12263.png,387.8739076359375,700.103736236551,357.2108304130659,692.3498546399627,354.7436862686969,718.7835419010589,358.620627066991,673.6700489754546,336.7687789311514,724.0702793532782,324.4330582093065,698.6939395826257,303.99100672739206,671.555353994567,299.7616167656167,569.6975457484762
labeled-data,J6-491,img12296.png,386.8165601454936,696.9316937652194,365.66961033661664,687.0631171877435,363.55491535572895,717.3737452471338,360.03042372091613,672.6127014850108,350.1618471434402,720.5457877184654,327.95754984411934,697.6365920921819,307.1630491987236,671.555353994567,300.81896425606055,570.0499949119575
labeled-data,J6-491,img12394.png,363.20246619224764,714.5541519392835,380.1200260393493,677.1945406102675,370.25144946187334,680.7190322450804,352.6289912878092,666.6210657058291,346.28490634514606,720.193338554984,330.07224482500703,696.5792446017381,298.70426927517286,670.1455573406419,301.5238625830231,575.3367323641767
labeled-data,J6-491,img12460.png,388.2263567994188,712.7919061218771,373.0710427697236,696.5792446017381,364.2598136826915,727.2423218246097,361.7926695383225,678.6043372641926,349.80939797995893,724.7751776802407,333.94918562330116,698.6939395826257,305.7532525447985,675.0798456293799,290.24548935162204,574.2793848737329
labeled-data,J6-491,img12526.png,386.11166181853105,693.4072021304065,367.07940699054177,672.9651506484921,373.4234919332049,712.7919061218771,356.153482922622,672.6127014850108,362.8500170287664,720.193338554984,336.06388060418885,700.4561854000322,309.6301933430926,676.8420914467863,284.9587518994028,573.5744865467702
labeled-data,J6-491,img12558.png,385.05431432808723,707.1527195061766,371.66124611579846,696.5792446017381,375.89063607757384,725.4800760072033,362.8500170287664,681.0714814085616,351.21919463388406,731.1192626229038,331.83449064241347,701.513532890476,307.51549836220494,676.1371931198237,285.66365022636535,574.9842832006955
labeled-data,J6-491,img12755.png,377.300432731499,686.0057696972996,353.686338778253,675.4322947928611,365.66961033661664,710.3247619775082,344.5226605277397,667.6784131962729,359.32552539395357,718.4310927375776,329.0148973345632,700.8086345635135,308.57284585264875,675.7847439563424,262.4020054366007,575.689181527658
labeled-data,J6-491,img12821.png,377.300432731499,694.8169987843316,360.7353220478787,677.5469897737488,358.97307623047226,707.8576178331391,351.5716437973653,669.4406590136794,345.5800080181835,720.193338554984,322.6708123919001,699.0463887461071,309.6301933430926,675.4322947928611,257.820166311344,571.1073424024013
labeled-data,J6-491,img12886.png,386.8165601454936,682.1288288990055,361.08777121135995,683.5386255529306,370.9563477888359,710.3247619775082,349.4569488164776,671.2029048310857,353.33388961477175,718.0786435740963,324.7855073727878,700.103736236551,306.8106000352424,669.4406590136794,256.7628188209001,570.4024440754388
labeled-data,J6-491,img12985.png,298.70426927517286,653.9328958205028,316.67917661271827,672.6127014850108,338.17857558507654,653.5804466570215,310.3350916700552,689.1778121686311,358.620627066991,675.7847439563424,335.00653311374504,709.6198636505455,301.1714134195418,670.8504556676044,250.7711830417183,574.631834037214
labeled-data,J6-491,img13411.png,386.46411098201236,683.5386255529306,352.6289912878092,682.833727225968,360.7353220478787,709.6198636505455,360.3828728843974,671.9078031580482,350.1618471434402,720.193338554984,326.1953040267129,704.6855753618077,300.81896425606055,678.2518881007113,254.64812384001243,572.8695882198077
labeled-data,J6-491,img13542.png,378.35778022194285,717.0212960836525,366.7269578270605,695.8743462747755,367.78430531750433,722.3080335358718,357.2108304130659,683.5386255529306,346.28490634514606,729.0045676420161,328.30999900760065,700.4561854000322,300.114065929098,677.1945406102675,262.75445460008194,585.2053089416527
labeled-data,J6-491,img13575.png,383.99696683764336,697.9890412556632,360.03042372091613,691.2925071495188,360.7353220478787,717.7261944106151,354.7436862686969,674.022498138936,352.6289912878092,724.7751776802407,326.5477531901942,701.513532890476,297.9993709482103,679.3092355911551,263.10690376356325,586.967554759059
labeled-data,J6-491,img13772.png,377.6528818949803,671.2029048310857,354.0387879417343,680.0141339181177,371.30879695231715,699.3988379095883,335.3589822772263,676.1371931198237,359.32552539395357,718.7835419010589,332.53938896937603,712.4394569583958,312.09733748746163,681.7763797355242,274.032827831483,572.8695882198077
labeled-data,J6-491,img13837.png,333.59673645981985,651.1133025126526,317.38407493968083,665.5637182153852,343.11286387381455,666.9735148693103,315.26937995879314,677.1945406102675,357.91572874002844,682.4812780624868,334.3016347867825,713.4968044488396,308.92529501613006,671.9078031580482,294.12243014991617,572.8695882198077
labeled-data,J6-491,img13936.png,387.1690093089749,689.5302613321124,362.8500170287664,688.4729138416685,366.7269578270605,713.4968044488396,351.5716437973653,673.3175998119734,352.2765421243279,724.4227285167594,327.95754984411934,707.1527195061766,308.92529501613006,678.9567864276739,297.9993709482103,575.689181527658
labeled-data,J6-491,img14034.png,383.6445176741621,698.3414904191445,369.899000298392,678.6043372641926,359.6779745574348,706.8002703426953,355.8010337591407,666.2686165423477,346.9898046721086,715.259050266246,329.7197956615258,684.9484222068558,290.9503876785846,681.423930572043,252.88587802260605,589.4346989034279
labeled-data,J6-491,img14100.png,,,,,,,353.686338778253,683.1861763894493,320.20366824753114,724.0702793532782,318.4414224301247,683.5386255529306,289.8930401881408,680.7190322450804,236.32076733898572,600.7130721348291
labeled-data,J6-491,img14264.png,366.02205950009795,725.4800760072033,367.4318561540231,708.9149653235829,345.9324571816648,723.7178301897968,364.2598136826915,689.8827104955938,324.4330582093065,720.193338554984,333.59673645981985,684.5959730433744,302.58121007346693,696.2267954382568,187.68278277856865,690.235159659075
labeled-data,J6-491,img14395.png,382.58717018371823,665.2112690519039,350.5142963069215,658.8671841092407,357.91572874002844,688.1204646781873,337.8261264215953,655.6951416379093,351.9240929608466,702.9233295444012,319.14632075708727,692.702303803444,284.9587518994028,701.8659820539574,194.02686772123172,634.1957426655509
labeled-data,J6-491,img14427.png,359.6779745574348,648.2937092048023,340.9981688929268,659.5720824362033,361.7926695383225,678.6043372641926,319.14632075708727,658.5147349457595,355.44858459565944,696.9316937652194,320.20366824753114,697.9890412556632,286.01609938984666,702.5708803809199,198.25625768300716,637.7202343003638
labeled-data,J6-491,img14559.png,392.80819592467543,690.5876088225563,370.6038986253546,696.2267954382568,373.0710427697236,721.6031352089092,365.3171611731354,680.0141339181177,356.153482922622,724.4227285167594,333.94918562330116,698.6939395826257,296.23712513080386,682.4812780624868,244.07464893557398,595.0738855191286
labeled-data,J6-491,img14788.png,234.20607235809803,410.7429515066278,206.71503760655793,427.3080621902481,231.73892821372908,437.5290879312053,186.62543528812483,449.8648086530502,235.96831817550446,468.5446143175582,207.4199359335205,492.51115743428545,213.4115717127023,538.6819978503336,222.57524996321575,664.1539000496701
labeled-data,J6-491,img14952.png,251.4760813686809,285.97595839014843,251.4760813686809,244.73940626283826,234.91097068506062,259.1898219655709,241.2550556277237,229.2316430696618,218.3458600014403,271.17309352393454,199.313605173451,258.4849236386083,226.4521907615098,312.05719648776335,252.18097969564346,435.41440370621245
labeled-data,J6-491,img14985.png,240.55015730076113,324.74536637308955,249.3613863877932,296.19698413110564,229.62423323284136,310.2949506703569,249.3613863877932,270.82064436045323,211.6493258952959,300.426374092881,204.24789346218896,275.0500343222286,216.93606334751516,320.5159764113141,266.27894623489476,407.5709197911911
labeled-data,J6-491,img15214.png,220.8130041458093,314.8767897956136,234.91097068506062,294.0822891502179,212.35422422225847,297.959229948512,235.61586901202318,271.17309352393454,195.08421521167557,288.7955516979987,197.55135935604457,267.29615272564035,190.14992692293762,315.5816881225762,188.03523194204993,436.8242003601376
labeled-data,J6-491,img15313.png,263.8118020905258,283.50881424577943,238.43546231987344,257.7800253116458,231.38647905024774,289.5004500249612,216.58361418403385,244.38695709935698,218.3458600014403,296.90188245806814,194.73176604819432,272.23044101437836,186.97788445160606,315.9341372860575,200.01850350041357,435.76685286969376
labeled-data,J6-491,img15444.png,259.93486129223174,243.32960960891313,222.57524996321567,237.6904229932126,229.62423323284136,263.4192119273463,193.67441855775044,236.63307550276875,226.8046399249911,277.86962763007887,195.08421521167557,274.6975851587473,188.38768110553124,309.5900523433944,217.99341083795903,422.373784657405
labeled-data,J6-491,img15608.png,255.0005730034937,273.6402376683035,231.73892821372905,247.20655040720726,225.74729243454723,276.81228013963505,210.23952924137078,235.5757280123249,215.52626669359003,294.0822891502179,191.91217274034406,265.8863560717152,185.56808779768093,305.7131115451003,213.7640208761836,419.55419134955474
labeled-data,J6-491,img15673.png,240.55015730076113,295.492085804143,243.01730144513013,266.9437035621591,217.99341083795903,281.39411926489174,234.91097068506062,246.85410124372598,218.6983091649216,300.0739249293997,194.73176604819432,275.4024834857099,189.44502859597506,302.5410690737687,216.2311650205526,414.2674538973355
labeled-data,J6-491,img15772.png,271.9181328505954,282.09901759185425,252.18097969564346,255.31288116727677,240.90260646424244,278.92697512052274,238.7879114833547,240.86246546454416,225.39484327106598,291.96759416933025,204.95279178915152,270.4681951969719,184.86318947071837,301.83617074680615,214.82136836662747,412.50520807992905
labeled-data,J6-491,img16231.png,246.8942422434242,341.66292622019114,229.97668239632262,323.6880188826457,214.1164700396649,341.3104770567099,247.2466914069055,313.4669931416885,192.61707106730663,319.106179757389,208.47728342396434,292.67249249629276,180.9862486724243,288.4431025345174,183.80584198027455,383.25192751098257
labeled-data,J6-491,img16362.png,235.61586901202318,363.867223519512,243.01730144513013,344.8349686915227,212.70667338573978,347.3021128358917,247.95158973386808,326.507612190496,200.37095266389483,320.16352724783286,217.64096167447772,297.959229948512,184.1582911437558,283.8612634092607,181.33869783590555,382.89947834750126
labeled-data,J6-491,img16559.png,320.20366824753114,263.7716610908276,279.6720144471835,250.02614371505751,294.4748793133974,286.3284075536297,265.22159874445094,258.4849236386083,289.54059102465953,302.18861991028746,263.1069037635633,295.13963664066176,233.85362319461674,311.3522981608008,168.65052795057935,399.4645890311216
labeled-data,J6-491,img16887.png,265.92649707141356,340.6055787297473,268.0411920523012,316.28658644953873,243.7221997720927,329.32720549834625,268.7460903792638,299.0165774389559,235.61586901202318,336.02373960449063,222.92769912669698,305.7131115451003,208.47728342396434,342.720273710635,250.77118304171833,434.0046070522873
labeled-data,J6-491,img17083.png,217.64096167447772,407.5709197911911,228.21443657891624,374.79314758743175,197.90380851952588,368.09661348128736,259.58241212875043,375.8504950778756,215.17381753010872,344.8349686915227,244.7795472625365,338.8433329123409,235.96831817550444,304.6557640546564,170.76522293146704,344.8349686915227
labeled-data,J6-491,img17116.png,166.88828213317296,375.8504950778756,195.7891135386382,380.78478336661357,188.03523194204993,353.9986469420361,235.26341984854187,387.1288683092767,205.30524095263283,338.4908837488596,238.43546231987344,342.3678245471537,256.41036965741887,306.41800987206284,172.87991791235478,334.6139429505655
labeled-data,J6-491,img17182.png,193.3219693942692,268.3535002160843,178.16665536457398,307.47535736250666,203.5429951352264,307.1229081990254,173.58481623931735,344.13007036456014,220.46055498232798,318.4012814304265,220.46055498232798,348.3594603263355,259.2299629652691,333.90904462360294,186.6254352881248,258.8373728020896
labeled-data,J6-491,img17280.png,168.2980787870981,264.8290085812714,173.58481623931735,309.2376031799131,199.66605433693226,301.83617074680615,179.22400285501786,348.3594603263355,214.1164700396649,321.22087473827673,224.68994494410342,344.8349686915227,258.5250646383066,334.6139429505655,195.08421521167563,238.39532132017519
labeled-data,J6-491,img17313.png,166.88828213317296,268.001051052603,174.2897145662799,309.2376031799131,197.55135935604457,300.426374092881,179.57645201849917,350.8266044707045,208.47728342396434,319.8110780843516,230.32913155980393,349.76925698026065,262.4020054366007,334.6139429505655,197.90380851952588,238.0428721566939
labeled-data,J6-491,img17379.png,199.31360517345104,526.6987370478648,199.66605433693235,498.1503548058808,171.822570421911,499.20770229632467,211.649325895296,473.1264641987097,159.48684970006605,472.42156587174713,185.21563863419976,439.9962428314691,188.74013026901258,379.0225375492071,154.90501057480935,254.96043200379546
labeled-data,J6-491,img17575.png,182.39604532634942,933.0725902740998,200.37095266389485,905.5815555225597,171.47012125842963,890.0737923293832,229.62423323284136,884.7870548771639,189.44502859597506,858.3533676160678,227.86198741543492,830.5098837010463,257.11526798438143,791.7404757181051,289.5405910246595,681.4238875484635
labeled-data,J6-491,img17641.png,277.90976862977715,872.0988849918377,241.607504791205,856.9435709621425,230.68158072328518,888.3115465119768,249.00893722431195,840.7309094420035,209.18218175092693,884.0821565502014,206.36258844307667,852.0092826734046,212.00177505877718,807.9531372382442,292.71263349599104,721.6030921853298
labeled-data,J6-491,img17739.png,245.13199642601782,903.1144113781907,232.79627570417293,880.5576649153886,203.5429951352264,903.1144113781907,239.84525897379856,865.0499017222121,180.98624867242427,873.1562324822817,201.78074931781998,843.9029519133351,207.7723850970018,798.7894589877308,276.8524211393333,703.6281848477844
labeled-data,J6-491,img18034.png,278.2622177932584,820.9937562870516,247.95158973386808,833.6819261723779,260.9922087826755,855.8862234716987,230.68158072328518,835.4441719897843,264.5167004174884,869.6317408474688,231.0340298867665,873.1562324822817,198.96115600996973,876.6807241170944,178.166655364574,772.0033225631533
labeled-data,J6-491,img18067.png,275.44262448540815,819.2315104696453,249.7138355512745,835.091722826303,262.4020054366007,858.3533676160678,236.32076733898575,829.4525362106025,264.5167004174884,871.3939866648752,231.3864790502478,868.2219441935435,197.90380851952588,876.3282749536131,178.87155369153658,773.0606700535972
labeled-data,J6-491,img18165.png,258.17261547482525,787.5110857563297,236.673216502467,824.1657987583833,264.16425125400707,828.7476378836399,226.09974159802854,833.6819261723779,270.5083361966702,848.1323418751105,238.78791148335475,867.1645967030997,210.59197840485206,880.9101140788698,177.46175703761145,777.9949583423352
labeled-data,J6-491,img18297.png,291.65528600554717,812.8874255269822,260.9922087826755,823.813349594902,272.6230311775579,847.7798927116291,235.96831817550444,824.5182479218645,267.33629372533863,866.4596983761372,235.26341984854187,861.8778592508805,205.6576901161141,880.2052157519072,177.81420620109273,779.052305832779
labeled-data,J6-491,img18362.png,366.022058155611,595.0738424955492,337.47367591362706,611.6389531791696,357.91572739554147,626.0893688819021,313.5071327968998,633.4908013150091,349.80939663547196,657.1048952682551,311.03998865253084,675.7847009327631,299.76161542112976,714.5541089157043,208.82973124295873,807.9531372382444
